,userId,title,rating
12688,80,Twelve Monkeys (a.k.a. 12 Monkeys) (1995),4.0
12689,80,Underworld (2003),5.0
12690,80,Underworld: Awakening (2012),4.5
12691,80,Underworld: Evolution (2006),4.5
12692,80,Underworld: Rise of the Lycans (2009),4.5
12693,80,Unknown (2011),4.0
12694,80,"Usual Suspects, The (1995)",4.5
12695,80,V for Vendetta (2006),4.0
12696,80,War of the Worlds (2005),4.0
12697,80,Watchmen (2009),4.0
12698,80,World War Z (2013),4.0
12699,80,X-Men: First Class (2011),4.0
12700,80,Zero Dark Thirty (2012),4.5
12701,80,Zombieland (2009),4.0
12702,81,Ace Ventura: Pet Detective (1994),1.0
12703,81,Aladdin (1992),2.0
12704,81,Apollo 13 (1995),3.0
12705,81,Batman (1989),3.0
12706,81,Batman Forever (1995),3.0
12707,81,Braveheart (1995),3.0
12708,81,Crimson Tide (1995),3.0
12709,81,Die Hard: With a Vengeance (1995),3.0
12710,81,Dumb & Dumber (Dumb and Dumber) (1994),1.0
12711,81,Forrest Gump (1994),2.0
12712,81,"Fugitive, The (1993)",4.0
12713,81,GoldenEye (1995),1.0
12714,81,Jurassic Park (1993),4.0
12715,81,"Lion King, The (1994)",2.0
12716,81,"Mask, The (1994)",1.0
12717,81,Natural Born Killers (1994),3.0
12718,81,Pulp Fiction (1994),3.0
12719,81,Seven (a.k.a. Se7en) (1995),3.0
12720,81,"Shawshank Redemption, The (1994)",3.0
12721,81,Speed (1994),3.0
12722,81,Star Trek: Generations (1994),4.0
12723,81,Stargate (1994),4.0
12724,81,Terminator 2: Judgment Day (1991),5.0
12725,81,True Lies (1994),2.0
12726,81,Twelve Monkeys (a.k.a. 12 Monkeys) (1995),5.0
12727,81,Waterworld (1995),1.0
12728,82,101 Dalmatians (1996),1.0
12729,82,"2 Fast 2 Furious (Fast and the Furious 2, The) (2003)",3.0
12730,82,21 Grams (2003),2.5
12731,82,"Abyss, The (1989)",3.0
12732,82,Ace Ventura: Pet Detective (1994),3.5
12733,82,Air Force One (1997),3.5
12734,82,Aladdin (1992),2.5
12735,82,Alien (1979),3.5
12736,82,Alien: Resurrection (1997),3.5
12737,82,Aliens (1986),3.5
12738,82,Along Came a Spider (2001),3.0
12739,82,American Pie 2 (2001),3.5
12740,82,American Wedding (American Pie 3) (2003),3.5
12741,82,Analyze That (2002),4.0
12742,82,Anger Management (2003),4.0
12743,82,Anything Else (2003),3.0
12744,82,Austin Powers in Goldmember (2002),3.5
12745,82,Austin Powers: International Man of Mystery (1997),3.5
12746,82,Austin Powers: The Spy Who Shagged Me (1999),4.0
12747,82,Babe (1995),2.0
12748,82,Babe: Pig in the City (1998),1.0
12749,82,Back to the Future (1985),4.0
12750,82,Back to the Future Part II (1989),4.0
12751,82,Back to the Future Part III (1990),4.0
12752,82,Bad Boys (1995),4.5
12753,82,Bad Boys II (2003),4.5
12754,82,Bad Company (2002),4.0
12755,82,Basic Instinct (1992),2.5
12756,82,Batman & Robin (1997),2.0
12757,82,Batman (1989),3.5
12758,82,Batman Forever (1995),3.0
12759,82,Batman Returns (1992),2.5
12760,82,Beauty and the Beast (1991),3.0
12761,82,Beverly Hills Cop (1984),3.5
12762,82,Beverly Hills Cop II (1987),4.0
12763,82,Beverly Hills Cop III (1994),3.5
12764,82,Beyond Borders (2003),3.5
12765,82,"Big Empty, The (2003)",3.5
12766,82,Boat Trip (2003),3.5
12767,82,Bowfinger (1999),3.0
12768,82,Bowling for Columbine (2002),3.0
12769,82,Braveheart (1995),4.5
12770,82,Bridget Jones's Diary (2001),2.5
12771,82,Bruce Almighty (2003),3.5
12772,82,"Bug's Life, A (1998)",2.0
12773,82,"Cable Guy, The (1996)",1.5
12774,82,Casper (1995),1.0
12775,82,Cast Away (2000),2.5
12776,82,Cats & Dogs (2001),2.5
12777,82,Charlie's Angels (2000),3.0
12778,82,Charlie's Angels: Full Throttle (2003),3.0
12779,82,Chicago (2002),3.5
12780,82,Collateral Damage (2002),3.0
12781,82,Con Air (1997),3.5
12782,82,Crossroads (2002),2.5
12783,82,Daddy Day Care (2003),3.5
12784,82,Dances with Wolves (1990),3.5
12785,82,Daredevil (2003),3.0
12786,82,Dark City (1998),1.0
12787,82,Deep Impact (1998),2.5
12788,82,Demolition Man (1993),3.5
12789,82,Desperado (1995),4.0
12790,82,Dickie Roberts: Former Child Star (2003),3.5
12791,82,Die Another Day (2002),4.0
12792,82,Die Hard (1988),4.0
12793,82,Die Hard 2 (1990),4.0
12794,82,Die Hard: With a Vengeance (1995),4.0
12795,82,Dogma (1999),2.5
12796,82,Down to Earth (2001),4.0
12797,82,"Dude, Where's My Car? (2000)",4.5
12798,82,Dumb & Dumber (Dumb and Dumber) (1994),4.0
12799,82,Face/Off (1997),4.0
12800,82,"Fast and the Furious, The (2001)",3.5
12801,82,"Fifth Element, The (1997)",4.0
12802,82,"Fighting Temptations, The (2003)",3.5
12803,82,Finding Nemo (2003),3.5
12804,82,"Firm, The (1993)",3.5
12805,82,Forrest Gump (1994),4.5
12806,82,Four Weddings and a Funeral (1994),3.5
12807,82,Freaky Friday (2003),3.0
12808,82,Freddy Got Fingered (2001),2.0
12809,82,Friday After Next (2002),3.0
12810,82,From Russia with Love (1963),3.0
12811,82,Gladiator (2000),4.5
12812,82,"Godfather, The (1972)",3.5
12813,82,"Godfather: Part II, The (1974)",3.0
12814,82,GoldenEye (1995),3.5
12815,82,Gone in 60 Seconds (2000),4.0
12816,82,"Good, the Bad and the Ugly, The (Buono, il brutto, il cattivo, Il) (1966)",3.0
12817,82,Gremlins 2: The New Batch (1990),3.0
12818,82,Hackers (1995),3.0
12819,82,Happy Gilmore (1996),3.5
12820,82,"Haunted Mansion, The (2003)",3.5
12821,82,Heat (1995),3.5
12822,82,Hollywood Homicide (2003),3.5
12823,82,Honey (2003),3.5
12824,82,Hot Shots! Part Deux (1993),3.0
12825,82,How High (2001),4.0
12826,82,How to Lose a Guy in 10 Days (2003),3.5
12827,82,Hulk (2003),3.0
12828,82,I Spy (2002),4.0
12829,82,Ice Age (2002),4.0
12830,82,Idle Hands (1999),3.5
12831,82,Independence Day (a.k.a. ID4) (1996),4.0
12832,82,Indiana Jones and the Last Crusade (1989),4.5
12833,82,Indiana Jones and the Temple of Doom (1984),4.5
12834,82,Intolerable Cruelty (2003),4.0
12835,82,"Italian Job, The (2003)",4.0
12836,82,Jaws (1975),2.0
12837,82,Johnny English (2003),2.5
12838,82,Jumanji (1995),3.0
12839,82,Jurassic Park (1993),4.0
12840,82,Just Married (2003),3.0
12841,82,Lara Croft Tomb Raider: The Cradle of Life (2003),4.5
12842,82,Lara Croft: Tomb Raider (2001),4.5
12843,82,"League of Extraordinary Gentlemen, The (a.k.a. LXG) (2003)",4.0
12844,82,Lethal Weapon (1987),4.5
12845,82,Lethal Weapon 2 (1989),4.5
12846,82,Liar Liar (1997),3.5
12847,82,"Lion King, The (1994)",3.5
12848,82,"Long Kiss Goodnight, The (1996)",2.5
12849,82,Looney Tunes: Back in Action (2003),1.5
12850,82,"Lord of the Rings: The Fellowship of the Ring, The (2001)",4.0
12851,82,"Lord of the Rings: The Return of the King, The (2003)",4.0
12852,82,"Lost World: Jurassic Park, The (1997)",3.5
12853,82,Léon: The Professional (a.k.a. The Professional) (Léon) (1994),3.5
12854,82,"Man in the Iron Mask, The (1998)",3.0
12855,82,"Mask of Zorro, The (1998)",2.0
12856,82,"Mask, The (1994)",3.5
12857,82,Matchstick Men (2003),4.0
12858,82,"Matrix, The (1999)",4.0
12859,82,Maverick (1994),3.5
12860,82,"Medallion, The (2003)",3.5
12861,82,Meet the Parents (2000),4.0
12862,82,Men in Black (a.k.a. MIB) (1997),4.0
12863,82,Men in Black II (a.k.a. MIIB) (a.k.a. MIB 2) (2002),4.0
12864,82,Minority Report (2002),3.0
12865,82,Miss Congeniality (2000),3.5
12866,82,Mission: Impossible (1996),4.0
12867,82,Mission: Impossible II (2000),2.5
12868,82,Mona Lisa Smile (2003),3.5
12869,82,"Monsters, Inc. (2001)",1.5
12870,82,Moonraker (1979),3.5
12871,82,"Mothman Prophecies, The (2002)",3.0
12872,82,Mr. Deeds (2002),4.0
12873,82,"Mummy Returns, The (2001)",3.0
12874,82,"Mummy, The (1999)",3.5
12875,82,My Big Fat Greek Wedding (2002),2.0
12876,82,My Boss's Daughter (2003),4.0
12877,82,Naked Gun 33 1/3: The Final Insult (1994),3.0
12878,82,National Security (2003),4.0
12879,82,"Net, The (1995)",3.0
12880,82,"Nutty Professor, The (1996)",3.5
12881,82,"Patriot, The (2000)",4.0
12882,82,Payback (1999),3.5
12883,82,Pearl Harbor (2001),4.0
12884,82,Pirates of the Caribbean: The Curse of the Black Pearl (2003),4.5
12885,82,Police Academy (1984),3.5
12886,82,Police Academy 3: Back in Training (1986),3.0
12887,82,Police Academy 4: Citizens on Patrol (1987),2.5
12888,82,Police Academy 6: City Under Siege (1989),2.5
12889,82,"Quick and the Dead, The (1995)",3.0
12890,82,Radio (2003),4.0
12891,82,Raiders of the Lost Ark (Indiana Jones and the Raiders of the Lost Ark) (1981),4.5
12892,82,Ransom (1996),3.0
12893,82,"Replacements, The (2000)",2.5
12894,82,Reservoir Dogs (1992),3.5
12895,82,Resident Evil (2002),3.0
12896,82,"Ring, The (2002)",4.0
12897,82,Road Trip (2000),3.5
12898,82,"Road Warrior, The (Mad Max 2) (1981)",4.0
12899,82,"Rock, The (1996)",4.0
12900,82,Rocky III (1982),3.5
12901,82,Rollerball (2002),2.0
12902,82,Romeo Must Die (2000),3.5
12903,82,Runaway Jury (2003),3.5
12904,82,"Rundown, The (2003)",4.5
12905,82,Rush Hour (1998),4.0
12906,82,Rush Hour 2 (2001),4.0
12907,82,S.W.A.T. (2003),4.0
12908,82,"Santa Clause, The (1994)",2.5
12909,82,Saving Private Ryan (1998),3.5
12910,82,Scary Movie (2000),4.0
12911,82,Scary Movie 2 (2001),4.0
12912,82,Scary Movie 3 (2003),3.5
12913,82,School of Rock (2003),3.5
12914,82,Scooby-Doo (2002),2.5
12915,82,Seven (a.k.a. Se7en) (1995),3.5
12916,82,Shaft (2000),3.5
12917,82,Shanghai Knights (2003),4.5
12918,82,Shanghai Noon (2000),4.0
12919,82,Showtime (2002),4.0
12920,82,Shrek (2001),4.0
12921,82,Sinbad: Legend of the Seven Seas (2003),4.0
12922,82,Something's Gotta Give (2003),4.0
12923,82,"South Park: Bigger, Longer and Uncut (1999)",4.0
12924,82,Species (1995),3.5
12925,82,Speed 2: Cruise Control (1997),1.5
12926,82,Spider-Man (2002),1.5
12927,82,Spy Kids 3-D: Game Over (2003),1.5
12928,82,Star Trek VI: The Undiscovered Country (1991),3.5
12929,82,Star Wars: Episode I - The Phantom Menace (1999),3.5
12930,82,Star Wars: Episode IV - A New Hope (1977),3.5
12931,82,Star Wars: Episode V - The Empire Strikes Back (1980),4.0
12932,82,Star Wars: Episode VI - Return of the Jedi (1983),4.0
12933,82,Starsky & Hutch (2004),4.0
12934,82,"Sum of All Fears, The (2002)",3.5
12935,82,"Sweetest Thing, The (2002)",3.5
12936,82,Swordfish (2001),3.5
12937,82,Terminator 2: Judgment Day (1991),4.5
12938,82,Terminator 3: Rise of the Machines (2003),4.5
12939,82,The Devil's Advocate (1997),2.0
12940,82,Thelma & Louise (1991),1.5
12941,82,There's Something About Mary (1998),4.0
12942,82,Titanic (1997),2.5
12943,82,Top Gun (1986),3.0
12944,82,Toy Story (1995),2.5
12945,82,True Lies (1994),4.0
12946,82,Wayne's World (1992),3.5
12947,82,What Women Want (2000),4.0
12948,82,What a Girl Wants (2003),3.0
12949,82,What's Eating Gilbert Grape (1993),2.5
12950,82,Who Framed Roger Rabbit? (1988),3.5
12951,82,Wild Wild West (1999),4.0
12952,82,X-Men (2000),3.5
12953,82,Zoolander (2001),4.0
12954,82,xXx (2002),3.5
12955,83,2001: A Space Odyssey (1968),5.0
12956,83,28 Days Later (2002),3.5
12957,83,300 (2007),1.5
12958,83,A.I. Artificial Intelligence (2001),3.5
12959,83,Alexander (2004),3.5
12960,83,Amadeus (1984),5.0
12961,83,"Amelie (Fabuleux destin d'Amélie Poulain, Le) (2001)",5.0
12962,83,American Beauty (1999),3.5
12963,83,Anna and the King (1999),3.5
12964,83,Avatar (2009),4.5
12965,83,Back to the Future (1985),3.5
12966,83,"Beautiful Mind, A (2001)",3.0
12967,83,Beauty and the Beast (1991),3.5
12968,83,Billy Elliot (2000),4.0
12969,83,Black Hawk Down (2001),4.0
12970,83,Blade Runner (1982),4.5
12971,83,"Blue Lagoon, The (1980)",3.0
12972,83,"Bourne Identity, The (2002)",0.5
12973,83,Braveheart (1995),4.0
12974,83,Brazil (1985),2.5
12975,83,"Bridge on the River Kwai, The (1957)",3.0
12976,83,Cashback (2006),5.0
12977,83,Cast Away (2000),3.0
12978,83,Children of Men (2006),5.0
12979,83,Cinema Paradiso (Nuovo cinema Paradiso) (1989),4.0
12980,83,Citizen Kane (1941),3.5
12981,83,City of God (Cidade de Deus) (2002),5.0
12982,83,"Clockwork Orange, A (1971)",4.0
12983,83,"Counterfeiters, The (Die Fälscher) (2007)",1.5
12984,83,Crimson Tide (1995),3.5
12985,83,"Dark Knight, The (2008)",5.0
12986,83,Dawn of the Dead (1978),2.0
12987,83,Dead Poets Society (1989),5.0
12988,83,Defiance (2008),4.0
12989,83,Die Hard (1988),2.5
12990,83,District 9 (2009),3.5
12991,83,Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb (1964),3.5
12992,83,Equilibrium (2002),3.5
12993,83,Fahrenheit 9/11 (2004),2.0
12994,83,Fantasia (1940),4.5
12995,83,Fantasia 2000 (1999),5.0
12996,83,Forrest Gump (1994),4.5
12997,83,Full Metal Jacket (1987),5.0
12998,83,Gattaca (1997),3.5
12999,83,Gladiator (2000),5.0
13000,83,"Good bye, Lenin! (2003)",5.0
13001,83,"Grand Day Out with Wallace and Gromit, A (1989)",0.5
13002,83,"Green Mile, The (1999)",3.5
13003,83,Harry Potter and the Deathly Hallows: Part 2 (2011),3.0
13004,83,Harry Potter and the Half-Blood Prince (2009),3.5
13005,83,Home Alone (1990),1.5
13006,83,Hotel Rwanda (2004),3.5
13007,83,How to Train Your Dragon (2010),2.5
13008,83,Inception (2010),5.0
13009,83,Indiana Jones and the Kingdom of the Crystal Skull (2008),2.0
13010,83,Indiana Jones and the Last Crusade (1989),1.0
13011,83,Indiana Jones and the Temple of Doom (1984),2.0
13012,83,Jarhead (2005),3.0
13013,83,Joint Security Area (Gongdong gyeongbi guyeok JSA) (2000),4.0
13014,83,Juno (2007),3.5
13015,83,Jurassic Park (1993),3.0
13016,83,Kick-Ass (2010),3.5
13017,83,Kill Bill: Vol. 1 (2003),0.5
13018,83,Kill Bill: Vol. 2 (2004),0.5
13019,83,"King's Speech, The (2010)",4.0
13020,83,Kung Fu Hustle (Gong fu) (2004),0.5
13021,83,"Last Emperor, The (1987)",3.5
13022,83,"Last Samurai, The (2003)",3.5
13023,83,Lawrence of Arabia (1962),3.0
13024,83,Life Is Beautiful (La Vita è bella) (1997),3.5
13025,83,"Lion King, The (1994)",3.5
13026,83,"Lord of the Rings: The Fellowship of the Ring, The (2001)",4.0
13027,83,"Lord of the Rings: The Return of the King, The (2003)",4.5
13028,83,"Lord of the Rings: The Two Towers, The (2002)",3.5
13029,83,Memento (2000),4.5
13030,83,Modern Times (1936),3.0
13031,83,"Motorcycle Diaries, The (Diarios de motocicleta) (2004)",2.5
13032,83,Nausicaä of the Valley of the Wind (Kaze no tani no Naushika) (1984),3.0
13033,83,North (1994),0.5
13034,83,"Nosferatu (Nosferatu, eine Symphonie des Grauens) (1922)",3.0
13035,83,Ocean's Eleven (2001),3.0
13036,83,"Others, The (2001)",0.5
13037,83,"Pan's Labyrinth (Laberinto del fauno, El) (2006)",3.5
13038,83,"Patriot, The (2000)",4.0
13039,83,Pearl Harbor (2001),4.0
13040,83,Perfume: The Story of a Murderer (2006),3.0
13041,83,Persepolis (2007),4.5
13042,83,Pirates of the Caribbean: The Curse of the Black Pearl (2003),3.5
13043,83,Platoon (1986),1.5
13044,83,"Postman, The (1997)",2.0
13045,83,Pride & Prejudice (2005),4.5
13046,83,Pride and Prejudice (1995),4.0
13047,83,Psycho (1998),1.5
13048,83,Raise the Red Lantern (Da hong deng long gao gao gua) (1991),3.5
13049,83,Rashomon (Rashômon) (1950),4.0
13050,83,Roman Holiday (1953),5.0
13051,83,Saving Private Ryan (1998),5.0
13052,83,Shall We Dance? (Shall We Dansu?) (1996),2.0
13053,83,Shanghai Noon (2000),0.5
13054,83,Shaun of the Dead (2004),3.0
13055,83,"Shawshank Redemption, The (1994)",5.0
13056,83,"Shining, The (1980)",5.0
13057,83,Shrek (2001),3.0
13058,83,"Sixth Sense, The (1999)",4.0
13059,83,Spartacus (1960),2.5
13060,83,Species II (1998),0.5
13061,83,Spider-Man (2002),2.5
13062,83,"Spring, Summer, Fall, Winter... and Spring (Bom yeoreum gaeul gyeoul geurigo bom) (2003)",3.5
13063,83,Starship Troopers (1997),3.5
13064,83,The Butterfly Effect (2004),3.5
13065,83,Troy (2004),3.0
13066,83,"Truman Show, The (1998)",5.0
13067,83,Under Siege (1992),0.5
13068,83,Up (2009),4.5
13069,83,V for Vendetta (2006),4.0
13070,83,Valkyrie (2008),4.0
13071,83,Vanilla Sky (2001),4.0
13072,83,Zombieland (2009),2.0
13073,84,101 Dalmatians (1996),3.0
13074,84,12 Angry Men (1957),4.0
13075,84,"Affair to Remember, An (1957)",4.0
13076,84,"Age of Innocence, The (1993)",5.0
13077,84,Alien (1979),3.0
13078,84,Aliens (1986),4.0
13079,84,All About Eve (1950),5.0
13080,84,Amadeus (1984),4.0
13081,84,"American President, The (1995)",4.0
13082,84,"American in Paris, An (1951)",4.0
13083,84,Annie Hall (1977),4.0
13084,84,Another Stakeout (1993),3.0
13085,84,"Apartment, The (1960)",3.0
13086,84,Apocalypse Now (1979),5.0
13087,84,Apollo 13 (1995),5.0
13088,84,Arsenic and Old Lace (1944),4.0
13089,84,Babe (1995),4.0
13090,84,Back to the Future (1985),3.0
13091,84,Basic Instinct (1992),3.0
13092,84,"Basketball Diaries, The (1995)",4.0
13093,84,Batman (1989),3.0
13094,84,Beautiful Girls (1996),4.0
13095,84,Beauty of the Day (Belle de jour) (1967),3.0
13096,84,Before and After (1996),4.0
13097,84,Before the Rain (Pred dozhdot) (1994),4.0
13098,84,Being There (1979),5.0
13099,84,Beverly Hills Cop III (1994),3.0
13100,84,"Birdcage, The (1996)",3.0
13101,84,"Birds, The (1963)",3.0
13102,84,Bliss (1997),3.0
13103,84,"Blues Brothers, The (1980)",3.0
13104,84,Bob Roberts (1992),3.0
13105,84,Boomerang (1992),3.0
13106,84,"Brady Bunch Movie, The (1995)",3.0
13107,84,Breakfast at Tiffany's (1961),4.0
13108,84,"Bridges of Madison County, The (1995)",3.0
13109,84,Bringing Up Baby (1938),4.0
13110,84,Broken Arrow (1996),2.0
13111,84,Bullets Over Broadway (1994),5.0
13112,84,Butch Cassidy and the Sundance Kid (1969),4.0
13113,84,"Candidate, The (1972)",3.0
13114,84,Cape Fear (1991),4.0
13115,84,Carrie (1976),3.0
13116,84,Casablanca (1942),4.0
13117,84,Cat People (1982),3.0
13118,84,Cat on a Hot Tin Roof (1958),3.0
13119,84,Cheech and Chong's Up in Smoke (1978),3.0
13120,84,Cinema Paradiso (Nuovo cinema Paradiso) (1989),4.0
13121,84,Citizen Kane (1941),4.0
13122,84,City Hall (1996),3.0
13123,84,Clear and Present Danger (1994),4.0
13124,84,Clerks (1994),5.0
13125,84,"Client, The (1994)",4.0
13126,84,Cobb (1994),4.0
13127,84,Coneheads (1993),3.0
13128,84,"Cook the Thief His Wife & Her Lover, The (1989)",3.0
13129,84,Cool Hand Luke (1967),5.0
13130,84,Courage Under Fire (1996),4.0
13131,84,Crimson Tide (1995),3.0
13132,84,"Crying Game, The (1992)",4.0
13133,84,Dances with Wolves (1990),4.0
13134,84,Dangerous Minds (1995),3.0
13135,84,Dave (1993),4.0
13136,84,Dead Man Walking (1995),5.0
13137,84,Dead Poets Society (1989),4.0
13138,84,"Deer Hunter, The (1978)",4.0
13139,84,Devil in a Blue Dress (1995),4.0
13140,84,Die Hard (1988),3.0
13141,84,Die Hard: With a Vengeance (1995),3.0
13142,84,Dirty Dancing (1987),3.0
13143,84,Disclosure (1994),3.0
13144,84,Dolores Claiborne (1995),3.0
13145,84,Don Juan DeMarco (1995),4.0
13146,84,E.T. the Extra-Terrestrial (1982),3.0
13147,84,Eat Drink Man Woman (Yin shi nan nu) (1994),5.0
13148,84,Ed Wood (1994),3.0
13149,84,Emma (1996),5.0
13150,84,Enchanted April (1992),4.0
13151,84,"Englishman Who Went Up a Hill But Came Down a Mountain, The (1995)",3.0
13152,84,Escape to Witch Mountain (1975),3.0
13153,84,Everyone Says I Love You (1996),4.0
13154,84,Exit to Eden (1994),3.0
13155,84,Farewell My Concubine (Ba wang bie ji) (1993),5.0
13156,84,Fargo (1996),5.0
13157,84,Fatal Instinct (1993),3.0
13158,84,Father of the Bride (1950),3.0
13159,84,Father of the Bride Part II (1995),3.0
13160,84,Federal Hill (1994),3.0
13161,84,Field of Dreams (1989),4.0
13162,84,"Firm, The (1993)",4.0
13163,84,"First Wives Club, The (1996)",4.0
13164,84,"Fish Called Wanda, A (1988)",5.0
13165,84,Forget Paris (1995),4.0
13166,84,Forrest Gump (1994),5.0
13167,84,Four Weddings and a Funeral (1994),4.0
13168,84,French Kiss (1995),3.0
13169,84,Fried Green Tomatoes (1991),4.0
13170,84,"Fugitive, The (1993)",4.0
13171,84,Gandhi (1982),4.0
13172,84,Georgia (1995),4.0
13173,84,Get Shorty (1995),4.0
13174,84,Ghost (1990),3.0
13175,84,Giant (1956),4.0
13176,84,Glory (1989),5.0
13177,84,"Godfather, The (1972)",4.0
13178,84,GoldenEye (1995),3.0
13179,84,Gone with the Wind (1939),4.0
13180,84,Goodfellas (1990),3.0
13181,84,"Graduate, The (1967)",5.0
13182,84,Grease (1978),4.0
13183,84,Grease 2 (1982),3.0
13184,84,"Grifters, The (1990)",3.0
13185,84,Groundhog Day (1993),3.0
13186,84,Harold and Maude (1971),3.0
13187,84,"Haunted World of Edward D. Wood Jr., The (1996)",4.0
13188,84,Heat (1995),4.0
13189,84,Heathers (1989),3.0
13190,84,Heavenly Creatures (1994),4.0
13191,84,Herbie Rides Again (1974),3.0
13192,84,His Girl Friday (1940),4.0
13193,84,Home Alone (1990),3.0
13194,84,Home for the Holidays (1995),3.0
13195,84,Hoop Dreams (1994),4.0
13196,84,Houseguest (1994),2.0
13197,84,How to Make an American Quilt (1995),3.0
13198,84,In the Line of Fire (1993),4.0
13199,84,In the Name of the Father (1993),4.0
13200,84,Indiana Jones and the Last Crusade (1989),3.0
13201,84,It Could Happen to You (1994),3.0
13202,84,It's a Wonderful Life (1946),3.0
13203,84,Jaws (1975),4.0
13204,84,Jaws 2 (1978),3.0
13205,84,Jean de Florette (1986),5.0
13206,84,Jerry Maguire (1996),4.0
13207,84,Jurassic Park (1993),3.0
13208,84,"Killing Fields, The (1984)",5.0
13209,84,Last Dance (1996),3.0
13210,84,"Last of the Mohicans, The (1992)",4.0
13211,84,Leaving Las Vegas (1995),5.0
13212,84,Legends of the Fall (1994),4.0
13213,84,Like Water for Chocolate (Como agua para chocolate) (1992),5.0
13214,84,Little Women (1994),4.0
13215,84,Lone Star (1996),5.0
13216,84,Love Affair (1994),3.0
13217,84,"Love Bug, The (1969)",3.0
13218,84,M*A*S*H (a.k.a. MASH) (1970),4.0
13219,84,"Madness of King George, The (1994)",5.0
13220,84,Madonna: Truth or Dare (1991),3.0
13221,84,Mallrats (1995),2.0
13222,84,"Man Without a Face, The (1993)",3.0
13223,84,"Manchurian Candidate, The (1962)",5.0
13224,84,Manhattan (1979),4.0
13225,84,Manon of the Spring (Manon des sources) (1986),4.0
13226,84,Mary Poppins (1964),4.0
13227,84,Maverick (1994),3.0
13228,84,Mediterraneo (1991),3.0
13229,84,Mighty Aphrodite (1995),5.0
13230,84,Mighty Morphin Power Rangers: The Movie (1995),3.0
13231,84,Milk Money (1994),3.0
13232,84,Miracle on 34th Street (1994),3.0
13233,84,Monty Python and the Holy Grail (1975),4.0
13234,84,Mother (1996),4.0
13235,84,Mr. Holland's Opus (1995),4.0
13236,84,Mr. Smith Goes to Washington (1939),4.0
13237,84,Mr. Wrong (1996),1.0
13238,84,Mrs. Doubtfire (1993),4.0
13239,84,Mrs. Parker and the Vicious Circle (1994),4.0
13240,84,Mrs. Winterbourne (1996),3.0
13241,84,Multiplicity (1996),3.0
13242,84,Muriel's Wedding (1994),4.0
13243,84,My Fair Lady (1964),4.0
13244,84,My Left Foot (1989),4.0
13245,84,My Life as a Dog (Mitt liv som hund) (1985),4.0
13246,84,Mystery Science Theater 3000: The Movie (1996),4.0
13247,84,"Nightmare Before Christmas, The (1993)",3.0
13248,84,Nina Takes a Lover (1994),3.0
13249,84,Nixon (1995),4.0
13250,84,North by Northwest (1959),4.0
13251,84,"Nutty Professor, The (1996)",3.0
13252,84,On Golden Pond (1981),5.0
13253,84,Once Upon a Time in America (1984),3.0
13254,84,One Flew Over the Cuckoo's Nest (1975),4.0
13255,84,Only You (1994),3.0
13256,84,"Paper, The (1994)",3.0
13257,84,"Parent Trap, The (1961)",3.0
13258,84,"Paris, Texas (1984)",3.0
13259,84,Passion Fish (1992),3.0
13260,84,Patton (1970),5.0
13261,84,"Perfect World, A (1993)",3.0
13262,84,Phenomenon (1996),4.0
13263,84,Philadelphia (1993),4.0
13264,84,"Philadelphia Story, The (1940)",5.0
13265,84,"Piano, The (1993)",5.0
13266,84,Platoon (1986),4.0
13267,84,Pretty Woman (1990),3.0
13268,84,Priest (1994),5.0
13269,84,Primal Fear (1996),4.0
13270,84,"Princess Bride, The (1987)",4.0
13271,84,Princess Caraboo (1994),3.0
13272,84,Private Benjamin (1980),3.0
13273,84,Psycho (1960),4.0
13274,84,Pulp Fiction (1994),4.0
13275,84,Pump Up the Volume (1990),3.0
13276,84,"Queen Margot (Reine Margot, La) (1994)",3.0
13277,84,Quiz Show (1994),5.0
13278,84,Raging Bull (1980),4.0
13279,84,Raiders of the Lost Ark (Indiana Jones and the Raiders of the Lost Ark) (1981),4.0
13280,84,Raise the Red Lantern (Da hong deng long gao gao gua) (1991),5.0
13281,84,Raising Arizona (1987),4.0
13282,84,Ran (1985),4.0
13283,84,Ready to Wear (Pret-A-Porter) (1994),3.0
13284,84,Rear Window (1954),4.0
13285,84,Rebel Without a Cause (1955),4.0
13286,84,"Remains of the Day, The (1993)",4.0
13287,84,"Right Stuff, The (1983)",4.0
13288,84,"Rock, The (1996)",4.0
13289,84,Roman Holiday (1953),3.0
13290,84,"Room with a View, A (1986)",4.0
13291,84,Rudy (1993),4.0
13292,84,Sabrina (1954),3.0
13293,84,Sabrina (1995),3.0
13294,84,Schindler's List (1993),5.0
13295,84,Sense and Sensibility (1995),5.0
13296,84,Serial Mom (1994),3.0
13297,84,"Sex, Lies, and Videotape (1989)",4.0
13298,84,Sgt. Bilko (1996),1.0
13299,84,Shadowlands (1993),4.0
13300,84,Shallow Grave (1994),4.0
13301,84,"Shawshank Redemption, The (1994)",5.0
13302,84,"Shining, The (1980)",4.0
13303,84,"Silence of the Lambs, The (1991)",5.0
13304,84,Singin' in the Rain (1952),4.0
13305,84,Sirens (1994),3.0
13306,84,Six Degrees of Separation (1993),3.0
13307,84,Sleeper (1973),3.0
13308,84,Sleepless in Seattle (1993),4.0
13309,84,Smoke (1995),4.0
13310,84,Some Kind of Wonderful (1987),3.0
13311,84,Some Like It Hot (1959),3.0
13312,84,Something to Talk About (1995),4.0
13313,84,Somewhere in Time (1980),3.0
